,·최저기온 : 20.6℃·최고기온 : 29℃·일강수량 : 4.5mm·일적설량 : 0cm09/03 비
,·최저기온 : 20.4℃·최고기온 : 28.6℃·일강수량 : 0.5mm·일적설량 : 0cm09/04 구름많음
,·최저기온 : 22.1℃·최고기온 : 29.6℃·일강수량 : 0mm·일적설량 : 0cm09/05 구름조금
,·최저기온 : 23℃·최고기온 : 31.1℃·일강수량 : 0mm·일적설량 : 0cm09/06 구름조금
,·최저기온 : 21℃·최고기온 : 29℃·일강수량 : 0mm·일적설량 : 0cm09/07 구름많음
,·최저기온 : 20.9℃·최고기온 : 28.6℃·일강수량 : 0mm·일적설량 : 0cm09/08 비
,·최저기온 : 21.5℃·최고기온 : 26.5℃·일강수량 : 4.5mm·일적설량 : 0cm09/09 구름조금
,·최저기온 : 19.7℃·최고기온 : 29.3℃·일강수량 : 0mm·일적설량 : 0cm09/10 구름많음
,·최저기온 : 20℃·최고기온 : 29.1℃·일강수량 : 0mm·일적설량 : 0cm09/11 구름많음
,·최저기온 : 22.1℃·최고기온 : 28.2℃·일강수량 : 0mm·일적설량 : 0cm09/12 비
,·최저기온 : 21.4℃·최고기온 : 27.5℃·일강수량 : 2.5mm·일적설량 : 0cm09/13 구름조금
,·최저기온 : 19.6℃·최고기온 : 30.8℃·일강수량 : 0mm·일적설량 : 0cm09/14 구름조금
,·최저기온 : 21.4℃·최고기온 : 28.9℃·일강수량 : 0mm·일적설량 : 0cm09/15 흐림
,·최저기온 : 18.8℃·최고기온 : 29.5℃·일강수량 : 0mm·일적설량 : 0cm09/16 흐림
,·최저기온 : 20.4℃·최고기온 : 29.5℃·일강수량 : 0mm·일적설량 : 0cm09/17 비
,·최저기온 : 18.5℃·최고기온 : 28.2℃·일강수량 : 7mm·일적설량 : 0cm09/18 구름조금
,·최저기온 : 20.2℃·최고기온 : 28.3℃·일강수량 : 0mm·일적설량 : 0cm09/19 맑음
,·최저기온 : 18.2℃·최고기온 : 27.8℃·일강수량 : 0mm·일적설량 : 0cm09/20 맑음
,·최저기온 : 15.4℃·최고기온 : 26.8℃·일강수량 : 0mm·일적설량 : 0cm09/21 구름많음
,·최저기온 : 14.3℃·최고기온 : 25.3℃·일강수량 : 0mm·일적설량 : 0cm09/22 구름조금
,·최저기온 : 17.5℃·최고기온 : 27.2℃·일강수량 : 0mm·일적설량 : 0cm09/23 구름조금
,·최저기온 : 16.4℃·최고기온 : 27.9℃·일강수량 : 0mm·일적설량 : 0cm09/24 구름조금
,·최저기온 : 16.5℃·최고기온 : 28.9℃·일강수량 : 0mm·일적설량 : 0cm09/25 구름많음
,·최저기온 : 18.6℃·최고기온 : 29.7℃·일강수량 : 0mm·일적설량 : 0cm09/26 구름조금
,·최저기온 : 19.7℃·최고기온 : 28.9℃·일강수량 : 0mm·일적설량 : 0cm09/27 비
,·최저기온 : 19.1℃·최고기온 : 23.8℃·일강수량 : 13.5mm·일적설량 : 0cm09/28 비
,·최저기온 : 18.7℃·최고기온 : 21.8℃·일강수량 : 0.5mm·일적설량 : 0cm09/29 흐림
,·최저기온 : 18.2℃·최고기온 : 24.8℃·일강수량 : 0mm·일적설량 : 0cm09/30 흐림
,·최저기온 : 17.7℃·최고기온 : 23.5℃·일강수량 : 0mm·일적설량 : 0cm
,
,
10/01 흐림,·최저기온 : 17.5℃·최고기온 : 25.6℃·일강수량 : 0mm·일적설량 : 0cm10/02 비
,·최저기온 : 16.7℃·최고기온 : 22.4℃·일강수량 : 18.5mm·일적설량 : 0cm10/03 비
,·최저기온 : 19.6℃·최고기온 : 27.9℃·일강수량 : 6.5mm·일적설량 : 0cm10/04 맑음
,·최저기온 : 15.6℃·최고기온 : 29℃·일강수량 : 0mm·일적설량 : 0cm10/05 구름조금
,·최저기온 : 17.5℃·최고기온 : 27.2℃·일강수량 : 0mm·일적설량 : 0cm10/06 구름조금
,·최저기온 : 13.6℃·최고기온 : 23.5℃·일강수량 : 0mm·일적설량 : 0cm10/07 비
,·최저기온 : 16.5℃·최고기온 : 24.8℃·일강수량 : 2mm·일적설량 : 0cm10/08 비
,·최저기온 : 10.3℃·최고기온 : 21.8℃·일강수량 : 6mm·일적설량 : 0cm10/09 구름조금
,·최저기온 : 6.5℃·최고기온 : 16.6℃·일강수량 : 0mm·일적설량 : 0cm10/10 구름조금
,·최저기온 : 7.4℃·최고기온 : 21.4℃·일강수량 : 0mm·일적설량 : 0cm10/11 구름많음
,·최저기온 : 10℃·최고기온 : 21.1℃·일강수량 : 0mm·일적설량 : 0cm10/12 구름조금
,·최저기온 : 11.4℃·최고기온 : 20.7℃·일강수량 : 0mm·일적설량 : 0cm10/13 구름조금
,·최저기온 : 9.3℃·최고기온 : 21.9℃·일강수량 : 0mm·일적설량 : 0cm10/14 맑음
,·최저기온 : 10.5℃·최고기온 : 23.5℃·일강수량 : 0mm·일적설량 : 0cm10/15 구름조금
,·최저기온 : 12.4℃·최고기온 : 27.1℃·일강수량 : 0mm·일적설량 : 0cm10/16 비
,·최저기온 : 15.4℃·최고기온 : 19.5℃·일강수량 : 1.5mm·일적설량 : 0cm10/17 구름많음
,·최저기온 : 14.5℃·최고기온 : 21.7℃·일강수량 : 0mm·일적설량 : 0cm10/18 구름조금
,·최저기온 : 11.2℃·최고기온 : 24℃·일강수량 : 0mm·일적설량 : 0cm10/19 맑음
,·최저기온 : 14℃·최고기온 : 24.3℃·일강수량 : 0mm·일적설량 : 0cm10/20 맑음
,·최저기온 : 12.9℃·최고기온 : 25.8℃·일강수량 : 0mm·일적설량 : 0cm10/21 흐림
,·최저기온 : 15.7℃·최고기온 : 22℃·일강수량 : 0mm·일적설량 : 0cm10/22 구름많음
,·최저기온 : 14.5℃·최고기온 : 22.8℃·일강수량 : 0mm·일적설량 : 0cm10/23 비
,·최저기온 : 10.6℃·최고기온 : 17.8℃·일강수량 : 2.5mm·일적설량 : 0cm10/24 구름많음
,·최저기온 : 9℃·최고기온 : 20.6℃·일강수량 : 0mm·일적설량 : 0cm10/25 비
,·최저기온 : 12.5℃·최고기온 : 17.5℃·일강수량 : 37mm·일적설량 : 0cm10/26 구름조금
,·최저기온 : 10.5℃·최고기온 : 16.3℃·일강수량 : 0mm·일적설량 : 0cm10/27 구름많음
,·최저기온 : 8.6℃·최고기온 : 20.9℃·일강수량 : 0mm·일적설량 : 0cm10/28 비
,·최저기온 : 10.2℃·최고기온 : 18.4℃·일강수량 : 0.3mm·일적설량 : 0cm10/29 구름많음
,·최저기온 : 3.5℃·최고기온 : 11.2℃·일강수량 : 0mm·일적설량 : 0cm10/30 맑음
,·최저기온 : 1.6℃·최고기온 : 15.1℃·일강수량 : 0mm·일적설량 : 0cm10/31 비
,·최저기온 : 0.7℃·최고기온 : 8.2℃·일강수량 : 0.5mm·일적설량 : 0cm
,
,
11/01 맑음,·최저기온 : -2.4℃·최고기온 : 6.6℃·일강수량 : 0mm·일적설량 : 0cm11/02 비
,·최저기온 : -2.7℃·최고기온 : 10.5℃·일강수량 : 0.1mm·일적설량 : 0cm11/03 비
,·최저기온 : 4.2℃·최고기온 : 14.1℃·일강수량 : 0.2mm·일적설량 : 0cm11/04 흐림
,·최저기온 : 8.2℃·최고기온 : 15.7℃·일강수량 : 0mm·일적설량 : 0cm11/05 구름많음
,·최저기온 : 12.2℃·최고기온 : 18.1℃·일강수량 : 0mm·일적설량 : 0cm11/06 구름많음
,·최저기온 : 11.9℃·최고기온 : 18.3℃·일강수량 : 0mm·일적설량 : 0cm11/07 비
,·최저기온 : 8.5℃·최고기온 : 17.8℃·일강수량 : 5.5mm·일적설량 : 0cm11/08 비
,·최저기온 : 0.4℃·최고기온 : 8.4℃·일강수량 : 0.5mm·일적설량 : 0cm11/09 맑음
,·최저기온 : -3.2℃·최고기온 : 8.6℃·일강수량 : 0mm·일적설량 : 0cm11/10 비
,·최저기온 : 1.5℃·최고기온 : 9.8℃·일강수량 : 0.4mm·일적설량 : 0cm11/11 비
,·최저기온 : 6.2℃·최고기온 : 14.2℃·일강수량 : 4mm·일적설량 : 0cm11/12 구름조금
,·최저기온 : 5.1℃·최고기온 : 16.7℃·일강수량 : 0mm·일적설량 : 0cm11/13 비
,·최저기온 : 12.1℃·최고기온 : 18.1℃·일강수량 : 0.5mm·일적설량 : 0cm11/14 비
,·최저기온 : 10.2℃·최고기온 : 15.8℃·일강수량 : 1.5mm·일적설량 : 0cm11/15 맑음
,·최저기온 : 2.5℃·최고기온 : 10.2℃·일강수량 : 0mm·일적설량 : 0cm11/16 맑음
,·최저기온 : 0℃·최고기온 : 12℃·일강수량 : 0mm·일적설량 : 0cm11/17 맑음
,·최저기온 : 4℃·최고기온 : 16.5℃·일강수량 : 0mm·일적설량 : 0cm11/18 구름많음
,·최저기온 : 4.9℃·최고기온 : 14.6℃·일강수량 : 0mm·일적설량 : 0cm11/19 흐림
,·최저기온 : 9.9℃·최고기온 : 18.6℃·일강수량 : 0mm·일적설량 : 0cm11/20 맑음
,·최저기온 : 6.4℃·최고기온 : 15.3℃·일강수량 : 0mm·일적설량 : 0cm11/21 흐림
,·최저기온 : 5.1℃·최고기온 : 14.6℃·일강수량 : 0mm·일적설량 : 0cm11/22 비
,·최저기온 : -2.1℃·최고기온 : 8.4℃·일강수량 : 0.2mm·일적설량 : 0cm11/23 구름조금
,·최저기온 : -4.8℃·최고기온 : 3.6℃·일강수량 : 0mm·일적설량 : 0cm11/24 맑음
,·최저기온 : -6.2℃·최고기온 : 2.4℃·일강수량 : 0mm·일적설량 : 0cm11/25 구름조금
,·최저기온 : -3.5℃·최고기온 : 6℃·일강수량 : 0mm·일적설량 : 0cm11/26 눈
,·최저기온 : -0.7℃·최고기온 : 2.7℃·일강수량 : 2.8mm·일적설량 : 0.8cm11/27 구름많음
,·최저기온 : 0.5℃·최고기온 : 6.6℃·일강수량 : 0mm·일적설량 : 0cm11/28 맑음
,·최저기온 : -1.4℃·최고기온 : 5.6℃·일강수량 : 0mm·일적설량 : 0cm11/29 맑음
,·최저기온 : -2.8℃·최고기온 : 8.6℃·일강수량 : 0mm·일적설량 : 0cm11/30 비
,·최저기온 : 0.7℃·최고기온 : 9.8℃·일강수량 : 1mm·일적설량 : 0cm
,
,
,
12/01 맑음,·최저기온 : -1℃·최고기온 : 7℃·일강수량 : 0mm·일적설량 : 0cm12/02 맑음
,·최저기온 : -3.5℃·최고기온 : 7.9℃·일강수량 : 0mm·일적설량 : 0cm12/03 구름조금
,·최저기온 : -0.7℃·최고기온 : 11.3℃·일강수량 : 0mm·일적설량 : 0cm12/04 흐림
,·최저기온 : 2℃·최고기온 : 9.5℃·일강수량 : 0mm·일적설량 : 0cm12/05 비
,·최저기온 : 0.5℃·최고기온 : 10.3℃·일강수량 : 1.5mm·일적설량 : 0cm12/06 맑음
,·최저기온 : -4.2℃·최고기온 : 4.3℃·일강수량 : 0mm·일적설량 : 0cm12/07 구름조금
,·최저기온 : -2.7℃·최고기온 : 7.5℃·일강수량 : 0mm·일적설량 : 0cm12/08 비
,·최저기온 : -3℃·최고기온 : 6.1℃·일강수량 : 3mm·일적설량 : 0cm12/09 비
,·최저기온 : -2.9℃·최고기온 : 4.2℃·일강수량 : 3mm·일적설량 : 0cm12/10 맑음
,·최저기온 : -5.9℃·최고기온 : 3.6℃·일강수량 : 0mm·일적설량 : 0cm12/11 맑음
,·최저기온 : -6.1℃·최고기온 : 6.4℃·일강수량 : 0mm·일적설량 : 0cm12/12 흐림
,·최저기온 : -3℃·최고기온 : 6.3℃·일강수량 : 0mm·일적설량 : 0cm12/13 구름조금
,·최저기온 : -0.4℃·최고기온 : 8.8℃·일강수량 : 0mm·일적설량 : 0cm12/14 비
,·최저기온 : -2.3℃·최고기온 : -0.1℃·일강수량 : 0.1mm·일적설량 : 0cm12/15 맑음
,·최저기온 : -7.6℃·최고기온 : -1.5℃·일강수량 : 0mm·일적설량 : 0cm12/16 맑음
,·최저기온 : -9.8℃·최고기온 : 0℃·일강수량 : 0mm·일적설량 : 0cm12/17 구름많음
,·최저기온 : -2.7℃·최고기온 : 8℃·일강수량 : 0mm·일적설량 : 0cm12/18 흐림
,·최저기온 : 2.7℃·최고기온 : 8.1℃·일강수량 : 0mm·일적설량 : 0cm12/19 비
,·최저기온 : 4.3℃·최고기온 : 12℃·일강수량 : 0.1mm·일적설량 : 0cm12/20 맑음
,·최저기온 : 4.4℃·최고기온 : 13.6℃·일강수량 : 0mm·일적설량 : 0cm12/21 비
,·최저기온 : 4.1℃·최고기온 : 12.6℃·일강수량 : 29mm·일적설량 : 0cm12/22 비
,·최저기온 : 1.5℃·최고기온 : 11℃·일강수량 : 23.5mm·일적설량 : 0cm12/23 비
,·최저기온 : -4.4℃·최고기온 : 1.5℃·일강수량 : 0.1mm·일적설량 : 0cm12/24 구름조금
,·최저기온 : -4.3℃·최고기온 : 1.1℃·일강수량 : 0mm·일적설량 : 0cm12/25 구름조금
,·최저기온 : -4.5℃·최고기온 : 6.4℃·일강수량 : 0mm·일적설량 : 0cm12/26 흐림
,·최저기온 : 1.3℃·최고기온 : 4.4℃·일강수량 : 0mm·일적설량 : 0cm12/27 눈
,·최저기온 : -6.3℃·최고기온 : 1.3℃·일강수량 : 0.5mm·일적설량 : 0.5cm12/28 맑음
,·최저기온 : -8.4℃·최고기온 : 2.6℃·일강수량 : 0mm·일적설량 : 0cm12/29 눈
,·최저기온 : -7.2℃·최고기온 : -1.1℃·일강수량 : 0.3mm·일적설량 : 1cm12/30 구름조금
,·최저기온 : -9.1℃·최고기온 : 1℃·일강수량 : 0mm·일적설량 : 0cm12/31 구름많음
,·최저기온 : -3.6℃·최고기온 : 5.7℃·일강수량 : 0mm·일적설량 : 0cm
,
,
2017,
01/01 구름많음,·최저기온 : -1.6℃·최고기온 : 6.9℃·일강수량 : 0mm·일적설량 : 0cm01/02 비
,·최저기온 : 1.8℃·최고기온 : 9.2℃·일강수량 : 0.3mm·일적설량 : 0cm01/03 맑음
,·최저기온 : -2.3℃·최고기온 : 7.7℃·일강수량 : 0mm·일적설량 : 0cm01/04 구름조금
,·최저기온 : 1℃·최고기온 : 8.9℃·일강수량 : 0mm·일적설량 : 0cm01/05 흐림
,·최저기온 : -0.1℃·최고기온 : 7.3℃·일강수량 : 0mm·일적설량 : 0cm01/06 구름조금
,·최저기온 : 2.5℃·최고기온 : 11.4℃·일강수량 : 0mm·일적설량 : 0cm01/07 구름조금
,·최저기온 : 0℃·최고기온 : 10.5℃·일강수량 : 0mm·일적설량 : 0cm01/08 흐림
,·최저기온 : 4℃·최고기온 : 10.9℃·일강수량 : 0mm·일적설량 : 0cm01/09 구름조금
,·최저기온 : -3.1℃·최고기온 : 4.3℃·일강수량 : 0mm·일적설량 : 0cm01/10 맑음
,·최저기온 : -7.4℃·최고기온 : 1.1℃·일강수량 : 0mm·일적설량 : 0cm01/11 맑음
,·최저기온 : -9.4℃·최고기온 : 1.5℃·일강수량 : 0mm·일적설량 : 0cm01/12 눈
,·최저기온 : -6.1℃·최고기온 : 1℃·일강수량 : 0mm·일적설량 : 0.1cm01/13 눈
,·최저기온 : -8.6℃·최고기온 : -1.4℃·일강수량 : 0.6mm·일적설량 : 1.5cm01/14 맑음
,·최저기온 : -10.5℃·최고기온 : -5.4℃·일강수량 : 0mm·일적설량 : 0cm01/15 맑음
,·최저기온 : -11.5℃·최고기온 : -0.9℃·일강수량 : 0mm·일적설량 : 0cm01/16 맑음
,·최저기온 : -8.9℃·최고기온 : 4℃·일강수량 : 0mm·일적설량 : 0cm01/17 구름조금
,·최저기온 : -7.1℃·최고기온 : 3.4℃·일강수량 : 0mm·일적설량 : 0cm01/18 구름조금
,·최저기온 : -3℃·최고기온 : 2.8℃·일강수량 : 0mm·일적설량 : 0cm01/19 구름많음
,·최저기온 : -4.9℃·최고기온 : 4.7℃·일강수량 : 0mm·일적설량 : 0cm01/20 눈
,·최저기온 : -7.8℃·최고기온 : -1.4℃·일강수량 : 4mm·일적설량 : 6.6cm01/21 눈
,·최저기온 : -10℃·최고기온 : -0.9℃·일강수량 : 2.1mm·일적설량 : 3.2cm01/22 맑음
,·최저기온 : -10.9℃·최고기온 : -3.3℃·일강수량 : 0mm·일적설량 : 0cm01/23 맑음
,·최저기온 : -12.6℃·최고기온 : -4.1℃·일강수량 : 0mm·일적설량 : 0cm01/24 맑음
,·최저기온 : -11.6℃·최고기온 : -1.3℃·일강수량 : 0mm·일적설량 : 0cm01/25 맑음
,·최저기온 : -10.2℃·최고기온 : 0.9℃·일강수량 : 0mm·일적설량 : 0cm01/26 비
,·최저기온 : -7.9℃·최고기온 : 3.4℃·일강수량 : 0.3mm·일적설량 : 0cm01/27 비
,·최저기온 : -5.7℃·최고기온 : 3.1℃·일강수량 : 3mm·일적설량 : 0cm01/28 구름많음
,·최저기온 : -8.2℃·최고기온 : 4.3℃·일강수량 : 0mm·일적설량 : 0cm01/29 눈
,·최저기온 : -0.9℃·최고기온 : 2.5℃·일강수량 : 4.5mm·일적설량 : 2.1cm01/30 눈
,·최저기온 : -7.9℃·최고기온 : -0.9℃·일강수량 : 0.1mm·일적설량 : 0.1cm01/31 구름조금
,·최저기온 : -9.9℃·최고기온 : 0.2℃·일강수량 : 0mm·일적설량 : 0cm
,
,
,
02/01 맑음,·최저기온 : -7.5℃·최고기온 : 0.7℃·일강수량 : 0mm·일적설량 : 0cm02/02 맑음
,·최저기온 : -9.2℃·최고기온 : 3.3℃·일강수량 : 0mm·일적설량 : 0cm02/03 맑음
,·최저기온 : -2.3℃·최고기온 : 6.7℃·일강수량 : 0mm·일적설량 : 0cm02/04 구름많음
,·최저기온 : -2.9℃·최고기온 : 3.2℃·일강수량 : 0mm·일적설량 : 0cm02/05 비
,·최저기온 : -1.5℃·최고기온 : 2.3℃·일강수량 : 0.5mm·일적설량 : 0cm02/06 맑음
,·최저기온 : -4.4℃·최고기온 : 2.6℃·일강수량 : 0mm·일적설량 : 0cm02/07 구름조금
,·최저기온 : -5.6℃·최고기온 : 3℃·일강수량 : 0mm·일적설량 : 0cm02/08 구름많음
,·최저기온 : -4.9℃·최고기온 : 0.6℃·일강수량 : 0mm·일적설량 : 0cm02/09 맑음
,·최저기온 : -7.1℃·최고기온 : -2.1℃·일강수량 : 0mm·일적설량 : 0cm02/10 맑음
,·최저기온 : -9.3℃·최고기온 : -2.5℃·일강수량 : 0mm·일적설량 : 0cm02/11 맑음
,·최저기온 : -9.2℃·최고기온 : 0.8℃·일강수량 : 0mm·일적설량 : 0cm02/12 맑음
,·최저기온 : -7.4℃·최고기온 : 4.2℃·일강수량 : 0mm·일적설량 : 0cm02/13 구름조금
,·최저기온 : -5.4℃·최고기온 : 6.1℃·일강수량 : 0mm·일적설량 : 0cm02/14 맑음
,·최저기온 : -4℃·최고기온 : 6.5℃·일강수량 : 0mm·일적설량 : 0cm02/15 맑음
,·최저기온 : -3.9℃·최고기온 : 8℃·일강수량 : 0mm·일적설량 : 0cm02/16 구름많음
,·최저기온 : -1.9℃·최고기온 : 10.3℃·일강수량 : 0mm·일적설량 : 0cm02/17 비
,·최저기온 : -5.2℃·최고기온 : 9℃·일강수량 : 4mm·일적설량 : 0cm02/18 맑음
,·최저기온 : -7℃·최고기온 : 2.9℃·일강수량 : 0mm·일적설량 : 0cm02/19 비
,·최저기온 : -3.4℃·최고기온 : 5.7℃·일강수량 : 1mm·일적설량 : 0cm02/20 비
,·최저기온 : -5.2℃·최고기온 : 5.4℃·일강수량 : 0.5mm·일적설량 : 0cm02/21 구름조금
,·최저기온 : -7.6℃·최고기온 : 6.9℃·일강수량 : 0mm·일적설량 : 0cm02/22 비
,·최저기온 : -0.9℃·최고기온 : 2.9℃·일강수량 : 5.1mm·일적설량 : 0cm02/23 맑음
,·최저기온 : -4.2℃·최고기온 : 2.1℃·일강수량 : 0mm·일적설량 : 0cm02/24 맑음
,·최저기온 : -5.8℃·최고기온 : 4.4℃·일강수량 : 0mm·일적설량 : 0cm02/25 맑음
,·최저기온 : -2.8℃·최고기온 : 8.4℃·일강수량 : 0mm·일적설량 : 0cm02/26 맑음
,·최저기온 : -1.5℃·최고기온 : 10.1℃·일강수량 : 0mm·일적설량 : 0cm02/27 맑음
,·최저기온 : -1.8℃·최고기온 : 10.7℃·일강수량 : 0mm·일적설량 : 0cm02/28 맑음
,·최저기온 : -1.3℃·최고기온 : 12.3℃·일강수량 : 0mm·일적설량 : 0cm
,
,
03/01 비,·최저기온 : 2℃·최고기온 : 11.4℃·일강수량 : 5mm·일적설량 : 0cm03/02 비
,·최저기온 : -1.1℃·최고기온 : 6.6℃·일강수량 : 0.5mm·일적설량 : 0cm03/03 맑음
,·최저기온 : -3.1℃·최고기온 : 10.4℃·일강수량 : 0mm·일적설량 : 0cm03/04 맑음
,·최저기온 : 0.1℃·최고기온 : 12.7℃·일강수량 : 0mm·일적설량 : 0cm03/05 비
,·최저기온 : 1.2℃·최고기온 : 10.4℃·일강수량 : 0.5mm·일적설량 : 0cm03/06 맑음
,·최저기온 : -2.8℃·최고기온 : 4℃·일강수량 : 0mm·일적설량 : 0cm03/07 맑음
,·최저기온 : -4℃·최고기온 : 2.9℃·일강수량 : 0mm·일적설량 : 0cm03/08 구름조금
,·최저기온 : -5.3℃·최고기온 : 5℃·일강수량 : 0mm·일적설량 : 0cm03/09 맑음
,·최저기온 : -2.7℃·최고기온 : 10.7℃·일강수량 : 0mm·일적설량 : 0cm03/10 맑음
,·최저기온 : -1.2℃·최고기온 : 12.2℃·일강수량 : 0mm·일적설량 : 0cm03/11 구름조금
,·최저기온 : -0.2℃·최고기온 : 16.7℃·일강수량 : 0mm·일적설량 : 0cm03/12 흐림
,·최저기온 : 4.4℃·최고기온 : 14℃·일강수량 : 0mm·일적설량 : 0cm03/13 구름조금
,·최저기온 : 1.5℃·최고기온 : 12.2℃·일강수량 : 0mm·일적설량 : 0cm03/14 맑음
,·최저기온 : 1℃·최고기온 : 10.9℃·일강수량 : 0mm·일적설량 : 0cm03/15 맑음
,·최저기온 : 0.4℃·최고기온 : 13.3℃·일강수량 : 0mm·일적설량 : 0cm03/16 구름조금
,·최저기온 : 1℃·최고기온 : 13.4℃·일강수량 : 0mm·일적설량 : 0cm03/17 맑음
,·최저기온 : 1.2℃·최고기온 : 15.7℃·일강수량 : 0mm·일적설량 : 0cm03/18 구름조금
,·최저기온 : 5.9℃·최고기온 : 16.1℃·일강수량 : 0mm·일적설량 : 0cm03/19 맑음
,·최저기온 : 3.2℃·최고기온 : 18.9℃·일강수량 : 0mm·일적설량 : 0cm03/20 흐림
,·최저기온 : 6℃·최고기온 : 15.5℃·일강수량 : 0mm·일적설량 : 0cm03/21 맑음
,·최저기온 : 4.3℃·최고기온 : 12.6℃·일강수량 : 0mm·일적설량 : 0cm03/22 구름조금
,·최저기온 : 1.9℃·최고기온 : 14.1℃·일강수량 : 0mm·일적설량 : 0cm03/23 구름조금
,·최저기온 : 5.1℃·최고기온 : 15℃·일강수량 : 0mm·일적설량 : 0cm03/24 구름많음
,·최저기온 : 3.9℃·최고기온 : 15.2℃·일강수량 : 0mm·일적설량 : 0cm03/25 구름많음
,·최저기온 : 5℃·최고기온 : 12.6℃·일강수량 : 0mm·일적설량 : 0cm03/26 구름많음
,·최저기온 : 4.8℃·최고기온 : 11.6℃·일강수량 : 0mm·일적설량 : 0cm03/27 비
,·최저기온 : 4.4℃·최고기온 : 10.9℃·일강수량 : 0.4mm·일적설량 : 0cm03/28 구름많음
,·최저기온 : 2.5℃·최고기온 : 12.7℃·일강수량 : 0mm·일적설량 : 0cm03/29 구름조금
,·최저기온 : 4.7℃·최고기온 : 14.4℃·일강수량 : 0mm·일적설량 : 0cm03/30 구름조금
,·최저기온 : 4.1℃·최고기온 : 17.1℃·일강수량 : 0mm·일적설량 : 0cm03/31 비
,·최저기온 : 4.9℃·최고기온 : 12.4℃·일강수량 : 1.5mm·일적설량 : 0cm
,
,
04/01 비,·최저기온 : 4.8℃·최고기온 : 15.1℃·일강수량 : 1mm·일적설량 : 0cm04/02 맑음
,·최저기온 : 3.1℃·최고기온 : 15.8℃·일강수량 : 0mm·일적설량 : 0cm04/03 맑음
,·최저기온 : 4.3℃·최고기온 : 19.2℃·일강수량 : 0mm·일적설량 : 0cm04/04 구름조금
,·최저기온 : 6.7℃·최고기온 : 21.8℃·일강수량 : 0mm·일적설량 : 0cm04/05 비
,·최저기온 : 10.8℃·최고기온 : 14.2℃·일강수량 : 37.5mm·일적설량 : 0cm04/06 비
,·최저기온 : 9.4℃·최고기온 : 12.4℃·일강수량 : 3mm·일적설량 : 0cm04/07 구름많음
,·최저기온 : 9℃·최고기온 : 23.5℃·일강수량 : 0mm·일적설량 : 0cm04/08 비
,·최저기온 : 8.6℃·최고기온 : 19.9℃·일강수량 : 0.5mm·일적설량 : 0cm04/09 비
,·최저기온 : 10.6℃·최고기온 : 20.5℃·일강수량 : 0.5mm·일적설량 : 0cm04/10 구름조금
,·최저기온 : 10.1℃·최고기온 : 23.3℃·일강수량 : 0mm·일적설량 : 0cm04/11 구름조금
,·최저기온 : 11.5℃·최고기온 : 20.2℃·일강수량 : 0mm·일적설량 : 0cm04/12 맑음
,·최저기온 : 8.8℃·최고기온 : 16.4℃·일강수량 : 0mm·일적설량 : 0cm04/13 구름조금
,·최저기온 : 6.3℃·최고기온 : 19.6℃·일강수량 : 0mm·일적설량 : 0cm04/14 비
,·최저기온 : 10.1℃·최고기온 : 17.7℃·일강수량 : 6mm·일적설량 : 0cm04/15 구름조금
,·최저기온 : 10.9℃·최고기온 : 24.3℃·일강수량 : 0mm·일적설량 : 0cm04/16 흐림
,·최저기온 : 12.9℃·최고기온 : 24.4℃·일강수량 : 0mm·일적설량 : 0cm04/17 비
,·최저기온 : 11.2℃·최고기온 : 18℃·일강수량 : 5.5mm·일적설량 : 0cm04/18 비
,·최저기온 : 9.4℃·최고기온 : 17.4℃·일강수량 : 7.5mm·일적설량 : 0cm04/19 맑음
,·최저기온 : 7℃·최고기온 : 18.4℃·일강수량 : 0mm·일적설량 : 0cm04/20 비
,·최저기온 : 9.9℃·최고기온 : 18.2℃·일강수량 : 0.1mm·일적설량 : 0cm04/21 구름조금
,·최저기온 : 7.6℃·최고기온 : 19.3℃·일강수량 : 0mm·일적설량 : 0cm04/22 맑음
,·최저기온 : 8.5℃·최고기온 : 22.5℃·일강수량 : 0mm·일적설량 : 0cm04/23 맑음
,·최저기온 : 8.9℃·최고기온 : 21.7℃·일강수량 : 0mm·일적설량 : 0cm04/24 구름조금
,·최저기온 : 8.3℃·최고기온 : 21.3℃·일강수량 : 0mm·일적설량 : 0cm04/25 흐림
,·최저기온 : 12.9℃·최고기온 : 20.4℃·일강수량 : 0mm·일적설량 : 0cm04/26 맑음
,·최저기온 : 10.5℃·최고기온 : 20.2℃·일강수량 : 0mm·일적설량 : 0cm04/27 맑음
,·최저기온 : 7.9℃·최고기온 : 19.8℃·일강수량 : 0mm·일적설량 : 0cm04/28 구름조금
,·최저기온 : 8.9℃·최고기온 : 21.5℃·일강수량 : 0mm·일적설량 : 0cm04/29 맑음
,·최저기온 : 9.6℃·최고기온 : 23.7℃·일강수량 : 0mm·일적설량 : 0cm04/30 맑음
,·최저기온 : 13.7℃·최고기온 : 27.8℃·일강수량 : 0mm·일적설량 : 0cm
,
,
05/01 맑음,·최저기온 : 12.8℃·최고기온 : 28.3℃·일강수량 : 0mm·일적설량 : 0cm05/02 구름조금
,·최저기온 : 15.2℃·최고기온 : 28℃·일강수량 : 0mm·일적설량 : 0cm05/03 맑음
,·최저기온 : 14.5℃·최고기온 : 30.2℃·일강수량 : 0mm·일적설량 : 0cm05/04 구름많음
,·최저기온 : 14.8℃·최고기온 : 27.5℃·일강수량 : 0mm·일적설량 : 0cm05/05 구름조금
